date,open,close,high,low,volume
2020-06-10,2951.2784,2943.7525,2951.3298,2934.8428,20792596900
2020-06-11,2939.7914,2920.8968,2952.651,2912.1932,23372294700
2020-06-12,2876.8029,2919.7408,2930.255,2872.6165,23600864200
2020-06-15,2908.2767,2890.0306,2922.5364,2890.0306,24320504600
2020-06-16,2912.8251,2931.7493,2931.7791,2909.1341,22331306500
2020-06-17,2932.6708,2935.873,2936.6162,2919.0353,23465439100
2020-06-18,2929.8799,2939.3151,2942.8983,2920.1054,25869137700
2020-06-19,2938.7887,2967.6341,2973.3164,2935.8239,26431396100
2020-06-22,2966.9008,2965.2717,2983.4382,2959.035,26788383400
2020-06-23,2960.8875,2970.6203,2972.4025,2949.8469,22521220800
2020-06-24,2972.9827,2979.5505,2982.9425,2971.2235,21320073200
2020-06-29,2973.0757,2961.5164,2977.9122,2951.7702,22062272900
2020-06-30,2965.1054,2984.6741,2990.8253,2965.1054,21495721400
2020-07-01,2991.1813,3025.981,3026.1862,2984.9841,27331314000
2020-07-02,3023.7189,3090.5693,3092.4432,3021.6736,39112799600
2020-07-03,3103.9952,3152.8126,3152.8126,3103.9952,45879385100
2020-07-06,3187.8393,3332.8807,3337.2723,3187.8393,64387890600
2020-07-07,3380.9536,3345.3369,3407.0811,3336.2416,65784015900
2020-07-08,3337.5518,3403.4401,3421.5312,3327.7062,58708168500
2020-07-09,3403.4832,3450.5935,3456.9721,3393.6379,62000182300
2020-07-10,3418.9347,3383.3222,3433.1085,3372.5066,55612001100
2020-07-13,3379.3867,3443.2863,3458.7914,3369.0378,55800687500
2020-07-14,3435.0237,3414.6186,3451.2224,3366.0828,54321149200
2020-07-15,3422.0778,3361.3044,3432.4506,3345.7488,49203054200
2020-07-16,3356.359,3210.0986,3373.5317,3209.7272,49061312300
2020-07-17,3214.4022,3214.1287,3252.7786,3181.2745,35965241300
2020-07-20,3243.9105,3314.149,3314.149,3220.684,41855530600
2020-07-21,3330.5467,3320.8947,3336.6791,3300.5719,35925202900
2020-07-22,3315.1816,3333.1635,3381.9757,3311.7862,39333533500
2020-07-23,3306.1489,3325.1102,3336.3002,3257.8269,40704249900
2020-07-24,3310.6449,3196.7684,3319.1268,3184.9645,42705402600
2020-07-27,3210.3863,3205.2268,3221.9846,3174.6583,29931902100
2020-07-28,3226.1329,3227.9604,3245.2967,3208.4939,28937786100
2020-07-29,3221.9883,3294.5521,3294.5521,3209.9902,32492406200
2020-07-30,3299.5718,3286.822,3312.4508,3282.1617,34070412100
2020-07-31,3280.7959,3310.0065,3333.7859,3261.6135,35375897900
2020-08-03,3332.1826,3367.9658,3368.1028,3327.6773,40746086700
2020-08-04,3376.4402,3371.6875,3391.0743,3352.5017,44232855100
2020-08-05,3363.3324,3377.5648,3383.6365,3333.877,38582302700
2020-08-06,3380.7621,3386.4631,3392.7048,3334.3341,41530251000
2020-08-07,3370.5878,3354.0352,3374.133,3307.7127,40392963300
2020-08-10,3341.5276,3379.2524,3399.9323,3335.0427,38137963000
2020-08-11,3379.4874,3340.29,3409.0589,3336.0945,40045270600
2020-08-12,3327.4929,3319.2656,3335.729,3263.2653,37832895900
2020-08-13,3328.1754,3320.7261,3338.1518,3309.4629,32429127800
2020-08-14,3315.6687,3360.0988,3362.0267,3302.7357,30599837600
2020-08-17,3373.9018,3438.801,3450.8987,3369.3742,43459826000
2020-08-18,3441.9337,3451.0894,3456.7206,3432.6402,38072927500
2020-08-19,3444.5646,3408.1288,3454.4613,3406.1642,40572221400
2020-08-20,3385.9645,3363.8988,3394.557,3352.7767,33560098200
2020-08-21,3380.2269,3380.6825,3393.9175,3358.0005,28748834000
2020-08-24,3391.1132,3385.6383,3396.5663,3368.0258,26622784100
2020-08-25,3392.8797,3373.5781,3408.8697,3364.1602,27711342100
2020-08-26,3371.8083,3329.7388,3382.6032,3320.1355,29445103600
2020-08-27,3333.4909,3350.1128,3351.8324,3312.9859,23709935300
2020-08-28,3346.2893,3403.8066,3405.8768,3339.6494,27132554900
2020-08-31,3416.5497,3395.6775,3442.7363,3395.4675,32347389000
2020-09-01,3389.7424,3410.6068,3410.6068,3381.7108,24699924900
2020-09-02,3420.4693,3404.8017,3421.3959,3377.2111,26154631900
2020-09-03,3404.0319,3384.9806,3425.6294,3374.2634,25534627900
2020-09-04,3336.4076,3355.3666,3360.1061,3328.5518,22163655000
2020-09-07,3349.9184,3292.5907,3368.2446,3285.6326,26061656700
2020-09-08,3301.2173,3316.417,3324.3929,3276.4431,27106627800
2020-09-09,3280.9974,3254.6279,3289.6148,3238.5606,35150974700
2020-09-10,3282.232,3234.8234,3285.4731,3227.6435,31247280400
2020-09-11,3225.7836,3260.3461,3262.4976,3220.5363,22169883000
2020-09-14,3275.9181,3278.8138,3283.5325,3261.1479,21392413700
2020-09-15,3277.1284,3295.6795,3297.6904,3263.7522,19768440000
2020-09-16,3293.1678,3283.9244,3302.4556,3271.075,20044336400
2020-09-17,3277.3238,3270.435,3290.4094,3248.499,20293197200
2020-09-18,3270.911,3338.0897,3338.3243,3268.526,25626078800
2020-09-21,3348.8988,3316.9351,3350.5893,3313.0714,21650309300
2020-09-22,3290.6656,3274.3015,3320.2278,3265.7025,21401506500
2020-09-23,3278.8358,3279.7105,3289.7624,3264.8907,16917806800
2020-09-24,3262.879,3223.1764,3265.3451,3221.2365,20673601100
2020-09-25,3234.3739,3219.4179,3239.4662,3208.0349,16482241900
2020-09-28,3224.9769,3217.5346,3238.1825,3210.8925,15598278300
2020-09-29,3231.8551,3224.3593,3242.7937,3219.7902,15134987000
2020-09-30,3232.7104,3218.0521,3244.9134,3202.3435,15350445700
2020-10-09,3262.6105,3272.0762,3280.5124,3260.1873,18832564800
2020-10-12,3287.3281,3358.4652,3359.1526,3286.1111,25962240800
2020-10-13,3353.1213,3359.7499,3361.8315,3334.4989,20492610300
2020-10-14,3353.6247,3340.7782,3353.6247,3332.9635,19865938200
2020-10-15,3342.9222,3332.1832,3354.5784,3330.0014,19103128200
2020-10-16,3334.4568,3336.3582,3348.9543,3319.11,19429542100
2020-10-19,3351.0961,3312.6671,3371.0862,3307.8407,21230354000
2020-10-20,3307.1498,3328.1029,3328.1029,3293.7662,16508476200
2020-10-21,3332.147,3325.0247,3332.147,3304.1693,17763211500
2020-10-22,3315.8206,3312.5005,3320.8787,3281.3662,16594998700
2020-10-23,3308.1581,3277.9972,3326.0489,3276.6197,17420898200
2020-10-26,3258.7028,3251.1188,3264.4464,3226.6018,16773179500
2020-10-27,3240.7395,3254.3157,3258.3369,3235.5443,14911556600
2020-10-28,3256.2225,3269.238,3275.8714,3238.382,17318196500
2020-10-29,3235.7647,3272.7274,3289.7655,3231.1243,18470358900
2020-10-30,3278.6312,3224.5325,3279.8563,3219.4216,23018880300
2020-11-02,3228.715,3225.1196,3242.8041,3209.9094,22677913700
2020-11-03,3239.8063,3271.0744,3278.3806,3237.8539,21529786400
2020-11-04,3273.4326,3277.4402,3286.6212,3254.1113,18851412800
2020-11-05,3305.5798,3320.1333,3320.408,3291.6,22680146200
2020-11-06,3326.4645,3312.159,3326.4645,3292.1507,23486413200
2020-11-09,3329.4285,3373.7337,3380.8235,3329.4285,31021977100
2020-11-10,3387.6219,3360.1485,3387.6219,3346.1715,27870111300
2020-11-11,3354.0247,3342.2025,3365.836,3339.0407,27120465300
2020-11-12,3344.4562,3338.6788,3350.2848,3329.485,21650130900
2020-11-13,3327.2293,3310.1046,3327.2293,3291.6425,22789836400
2020-11-16,3325.6209,3346.9692,3346.9692,3313.6469,27959376100
2020-11-17,3347.1513,3339.895,3347.6979,3323.9506,28363247900
2020-11-18,3337.3315,3347.3034,3358.8938,3333.9916,28753125900
2020-11-19,3339.0864,3363.0876,3367.3328,3330.4496,25326299200
2020-11-20,3359.5966,3377.7267,3380.1489,3356.3086,26127121900
2020-11-23,3384.1039,3414.4899,3431.6529,3377.9862,37387204700
2020-11-24,3407.4087,3402.8225,3413.9263,3396.2436,30099414400
2020-11-25,3417.515,3362.3274,3423.4853,3362.3274,32211020700
2020-11-26,3360.0609,3369.7334,3371.4537,3344.2822,25588682200
2020-11-27,3373.8434,3408.3071,3408.3071,3364.4919,28064989400
2020-11-30,3418.1583,3391.7551,3456.7365,3391.7551,38498996800
2020-12-01,3388.9867,3451.9384,3457.6354,3386.9113,31618898000
2020-12-02,3453.5181,3449.3805,3465.7288,3435.8712,31281111400
2020-12-03,3448.5403,3442.1359,3452.1612,3428.8044,29845993000
2020-12-04,3436.7291,3444.5814,3448.4036,3417.0484,25627670500
2020-12-07,3446.6478,3416.6037,3449.5782,3414.3142,25452250800
2020-12-08,3417.6936,3410.1771,3428.6618,3403.0263,22690732800
2020-12-09,3416.0782,3371.964,3422.536,3371.9156,26074742400
2020-12-10,3365.731,3373.2758,3384.8875,3357.7531,24730830400
2020-12-11,3381.008,3347.191,3383.1783,3325.172,29861715800
2020-12-14,3349.534,3369.1201,3371.1291,3338.6263,23980792600
2020-12-15,3366.5813,3367.2326,3373.5579,3348.4192,22566740200
2020-12-16,3371.2632,3366.9832,3378.6626,3359.1705,22081397600
2020-12-17,3367.277,3404.8732,3406.1547,3354.0112,27546363100
2020-12-18,3400.4855,3394.896,3413.8134,3382.7508,28099264100
2020-12-21,3394.3945,3420.5693,3423.6088,3381.1158,28375979400
2020-12-22,3410.9678,3356.7822,3415.7538,3353.8581,32303765400
2020-12-23,3362.4721,3382.3195,3394.2089,3360.2019,29952352700
2020-12-24,3382.193,3363.1133,3394.0746,3354.0215,27504445000
2020-12-25,3351.7901,3396.5626,3397.0066,3348.3453,29454689500
2020-12-28,3396.359,3397.2854,3412.5193,3383.654,31618154200
2020-12-29,3399.2939,3379.0362,3407.0884,3376.0876,31176918500
2020-12-30,3375.0086,3414.4527,3414.4539,3374.4156,29102354300
2020-12-31,3419.7267,3473.0693,3474.9182,3419.7267,33567392600
2021-01-04,3474.6793,3502.9584,3511.6554,3457.2061,38079080000
2021-01-05,3492.1912,3528.6767,3528.6767,3484.7151,40799593400
2021-01-06,3530.9072,3550.8767,3556.8022,3513.1262,37023092600
2021-01-07,3552.9087,3576.2046,3576.2046,3526.6174,40534822600
2021-01-08,3577.6923,3570.1082,3588.0625,3544.8912,34555789600
2021-01-11,3571.3212,3531.4978,3597.7022,3516.9862,36247915400
2021-01-12,3518.0106,3608.3389,3608.3389,3517.4689,32340615300
2021-01-13,3613.281,3598.6518,3622.3475,3575.5945,38812779100
2021-01-14,3584.9324,3565.9046,3599.0584,3559.6001,34766681900
2021-01-15,3566.2847,3566.3778,3589.2655,3533.7882,32461274400
2021-01-18,3554.7977,3596.2237,3608.7665,3544.2614,30165256500
2021-01-19,3596.3564,3566.3814,3603.1477,3553.0236,32343954100
2021-01-20,3564.121,3583.092,3589.9624,3556.4425,27227166100
2021-01-21,3590.9247,3621.2641,3636.2444,3585.8017,32746699500
2021-01-22,3616.5401,3606.7496,3616.5401,3585.0339,32446308400
2021-01-25,3605.3611,3624.2381,3637.1002,3591.0204,32734107000
2021-01-26,3610.9686,3569.429,3610.9686,3564.7415,27813988400
2021-01-27,3567.5485,3573.3412,3578.7968,3546.492,26410716100
2021-01-28,3534.6685,3505.1759,3549.544,3496.8788,27086246100
2021-01-29,3521.7175,3483.0692,3531.5981,3446.5471,29366266400
2021-02-01,3477.1715,3505.2836,3506.3889,3469.875,27756790100
2021-02-02,3510.8084,3533.6849,3535.502,3495.5681,26454063000
2021-02-03,3531.149,3517.308,3544.0092,3508.5069,29735171600
2021-02-04,3503.7785,3501.8592,3524.7219,3465.7706,29883485400
2021-02-05,3509.4874,3496.3329,3536.5417,3492.9624,29014617400
2021-02-08,3504.5631,3532.4467,3542.2075,3492.1286,24979961900
2021-02-09,3539.7726,3603.489,3604.0112,3528.6755,25382176000
2021-02-10,3612.6125,3655.088,3662.7655,3612.5049,25794082400
2021-02-18,3721.0865,3675.3571,3731.687,3663.6637,34030906500
2021-02-19,3661.7834,3696.168,3699.6502,3634.0149,36105980400
2021-02-22,3707.1912,3642.4449,3717.2669,3642.4449,48882147800
2021-02-23,3617.7013,3636.3573,3672.1511,3617.7013,39887317400
2021-02-24,3638.9359,3564.0799,3645.6474,3531.5936,36215895200
2021-02-25,3595.5424,3585.0458,3608.5568,3568.4735,36623229900
2021-02-26,3514.5648,3509.0804,3550.4055,3500.7036,33328006700
2021-03-01,3531.4802,3551.3998,3552.5665,3511.9888,31548752600
2021-03-02,3566.852,3508.5912,3566.852,3485.3635,33983048600
2021-03-03,3500.1576,3576.9045,3577.6218,3498.7192,34765684600
2021-03-04,3546.6406,3503.4916,3552.2024,3487.3757,39361612000
2021-03-05,3463.3086,3501.9867,3523.5682,3456.6668,35640922300
2021-03-08,3524.983,3421.4141,3542.3039,3421.2153,38704795400
2021-03-09,3415.3391,3359.292,3429.1503,3328.3119,40765253900
2021-03-10,3389.8388,3357.7372,3397.0251,3354.823,29974916600
2021-03-11,3369.9024,3436.8313,3436.8313,3369.9024,32211204400
2021-03-12,3447.2033,3453.0777,3454.5064,3417.2389,35802703500
2021-03-15,3441.882,3419.9456,3457.4892,3392.5089,36781329300
2021-03-16,3424.6524,3446.7334,3448.8829,3406.1746,31666874700
2021-03-17,3435.7319,3445.5509,3454.0562,3410.2815,28005981800
2021-03-18,3449.6413,3463.0681,3478.1447,3449.3774,28440389100
2021-03-19,3423.8733,3404.6634,3439.5236,3389.2929,30916171600
2021-03-22,3406.1227,3443.4392,3443.6596,3404.2341,31255908400
2021-03-23,3445.3408,3411.5088,3445.4159,3390.0477,32638940900
2021-03-24,3394.1283,3367.0606,3415.2949,3362.1847,31739869700
2021-03-25,3355.0706,3363.5915,3382.226,3344.9695,27067609700
2021-03-26,3373.3171,3418.3267,3423.2231,3373.3171,27461498700
2021-03-29,3429.6322,3435.2958,3449.8338,3409.8868,28482424300
2021-03-30,3432.5288,3456.6766,3457.6345,3423.3154,28542308100
2021-03-31,3452.2078,3441.9115,3452.2078,3420.8321,28304926100
2021-04-01,3444.8102,3466.3315,3470.0311,3438.8255,27524429500
2021-04-02,3472.6276,3484.3924,3487.5862,3462.8321,26265487300
2021-04-06,3491.6336,3482.9674,3493.2806,3471.761,23474667100
2021-04-07,3483.4211,3479.6256,3483.4211,3453.1947,29578697800
2021-04-08,3467.4871,3482.5548,3495.9086,3459.3246,33175532900
2021-04-09,3475.4434,3450.6772,3475.4467,3442.1392,28008519600
2021-04-12,3445.9696,3412.9477,3456.1581,3403.9012,30957723900
2021-04-13,3411.2928,3396.47,3425.3945,3387.902,27062605400
2021-04-14,3397.021,3416.7212,3420.0278,3392.9751,23324232700
2021-04-15,3409.6139,3398.9875,3409.6139,3373.0939,23400505400
2021-04-16,3407.188,3426.6178,3432.6286,3394.1344,25857967200
2021-04-19,3427.548,3477.5485,3479.0099,3414.3564,30273581900
2021-04-20,3467.1481,3472.9427,3494.2983,3463.4637,28530008200
2021-04-21,3456.2991,3472.9298,3481.2511,3450.1113,25377785900
2021-04-22,3482.8328,3465.1138,3485.3585,3456.3156,25111451000
2021-04-23,3462.0858,3474.166,3482.3587,3456.3329,24936043300
2021-04-26,3484.1072,3441.1658,3497.1208,3438.5724,27697077100
2021-04-27,3440.0911,3442.6111,3443.8538,3417.2647,25303239300
2021-04-28,3432.1612,3457.0683,3457.0683,3423.325,24738112000
2021-04-29,3458.0819,3474.9011,3478.2278,3447.5878,27663138700
2021-04-30,3468.3022,3446.8564,3469.0872,3426.9023,31266035400
2021-05-06,3446.0743,3441.2826,3471.2396,3426.8487,31042419200
2021-05-07,3446.407,3418.8741,3457.8924,3416.7755,35378538900
2021-05-10,3423.5896,3427.9909,3429.7359,3401.9346,37417088400
2021-05-11,3406.598,3441.8454,3448.0959,3384.6966,35093411200
2021-05-12,3429.7544,3462.7513,3466.3708,3428.3944,31144454700
2021-05-13,3432.138,3429.5361,3448.0169,3418.3846,31932532700
2021-05-14,3436.0919,3490.3762,3490.6437,3422.5649,33698230900
2021-05-17,3490.4091,3517.6158,3530.5055,3490.1438,32213596900
2021-05-18,3520.6488,3529.0144,3529.0144,3510.862,27130855800
2021-05-19,3521.1097,3510.9647,3521.1097,3503.8151,27832111700
2021-05-20,3500.8773,3506.9444,3517.7399,3486.0662,32600933300
2021-05-21,3510.8353,3486.5569,3518.3769,3479.6744,28382628500
2021-05-24,3486.2711,3497.2821,3498.3037,3469.8746,28950924200
2021-05-25,3502.539,3581.3418,3584.5774,3502.4429,34124112700
2021-05-26,3586.8388,3593.357,3603.4881,3585.3695,34198028800
2021-05-27,3585.7337,3608.8507,3626.3584,3579.2601,30955148600
2021-05-28,3610.7668,3600.7844,3622.1801,3582.358,34920883000
2021-05-31,3600.0702,3615.4773,3615.6568,3580.6524,33152377000
2021-06-01,3608.5978,3624.7138,3626.0737,3581.9115,35281141300
2021-06-02,3626.3283,3597.1379,3629.2896,3584.5955,34855842000
2021-06-03,3595.4215,3584.2121,3618.5067,3584.2054,35423303100
2021-06-04,3565.4716,3591.8447,3618.8001,3561.8907,33089303800
2021-06-07,3597.1413,3599.541,3600.3759,3581.8988,30371867700
2021-06-08,3598.7527,3580.1063,3621.5227,3563.2503,30449147000
2021-06-09,3576.8015,3591.3965,3598.7082,3572.6364,29832329600
2021-06-10,3587.5282,3610.859,3624.3433,3584.1332,31817480800
2021-06-11,3614.1134,3589.7481,3614.4038,3587.1491,36055497000
2021-06-15,3587.4658,3556.559,3592.9465,3547.187,34916856600
2021-06-16,3556.7139,3518.3292,3561.0921,3513.5592,31259730600
2021-06-17,3508.317,3525.6042,3534.1976,3507.3535,27722991800
2021-06-18,3520.4966,3525.0968,3535.6221,3503.1833,29670858500
2021-06-21,3515.5006,3529.1826,3540.2959,3504.0075,28089827700
2021-06-22,3539.7876,3557.412,3560.1946,3536.812,30753639900
2021-06-23,3559.3988,3566.2199,3577.4661,3549.8482,31070951800
2021-06-24,3568.5758,3566.6539,3570.4874,3548.8161,33544075400
2021-06-25,3567.3772,3607.5618,3614.2981,3564.5199,34608783200
2021-06-28,3612.2469,3606.3722,3614.3574,3594.2174,32127497400
2021-06-29,3601.6772,3573.1779,3601.8265,3570.5253,30607117800
2021-06-30,3572.6236,3591.197,3594.1185,3569.501,26816281800
2021-07-01,3600.5464,3588.7816,3607.7049,3573.9374,29188319200
2021-07-02,3569.8919,3518.7595,3569.8919,3514.3386,29194554800
2021-07-05,3516.9228,3534.3222,3534.3222,3510.5781,28809483700
2021-07-06,3533.1304,3530.2589,3538.347,3496.9276,31407021100
2021-07-07,3508.5901,3553.7155,3557.879,3504.4723,31883918900
2021-07-08,3557.2177,3525.5039,3558.6772,3521.0579,35087785700
2021-07-09,3512.2334,3524.0881,3529.3098,3485.0543,34988431700
2021-07-12,3545.1977,3547.8362,3565.0321,3527.3927,40363955800
2021-07-13,3547.5897,3566.5225,3567.4813,3542.8154,36241671100
2021-07-14,3560.8281,3528.5011,3560.8281,3525.4938,37222172200
2021-07-15,3519.063,3564.5902,3565.9347,3514.258,36325916400
2021-07-16,3559.526,3539.3038,3565.9992,3537.7288,36601477900
2021-07-19,3530.4932,3539.1225,3544.8793,3506.3423,33676094600
2021-07-20,3515.0718,3536.7905,3538.6361,3509.1916,29378059400
2021-07-21,3543.0534,3562.6611,3569.0898,3543.0534,33897874800
2021-07-22,3563.6608,3574.7344,3576.4732,3558.2933,38106705400
2021-07-23,3571.7152,3550.3964,3571.8541,3541.5101,44642124600
2021-07-26,3538.0143,3467.4409,3538.0143,3424.7424,44288220300
2021-07-27,3467.4473,3381.1833,3483.8738,3380.2763,46907544300
2021-07-28,3355.8189,3361.5895,3385.536,3312.7206,39582541900
2021-07-29,3403.8383,3411.724,3416.6071,3382.571,34456942800
2021-07-30,3398.196,3397.3574,3404.8813,3370.4506,38144095600
2021-08-02,3385.6902,3464.2854,3464.2914,3367.643,43292787100
2021-08-03,3446.7841,3447.9914,3470.6571,3435.4619,40069808100
2021-08-04,3442.9368,3477.2186,3477.5972,3440.7835,34874421800
2021-08-05,3461.7185,3466.5491,3486.1572,3449.3885,34843692200
2021-08-06,3465.4842,3458.2277,3466.3904,3436.9317,33682440000
2021-08-09,3441.7502,3494.6348,3502.841,3438.703,34991009400
2021-08-10,3488.6642,3529.9309,3529.9309,3477.0641,34511299200
2021-08-11,3527.1093,3532.6213,3544.0941,3524.0444,38378355400
2021-08-12,3522.7238,3524.7374,3538.396,3513.4457,38107459300
2021-08-13,3514.4671,3516.2989,3540.0799,3500.7995,37818728200
2021-08-16,3514.3445,3517.3447,3537.85,3510.8976,39109972100
2021-08-17,3512.109,3446.976,3531.7249,3438.1233,42288580400
2021-08-18,3442.3472,3485.2859,3487.4364,3437.6908,38920375600
