date,open,close,high,low,volume,amount
2020-01-02,55.09382527,55.25313024,55.93659995,54.3178559,20611589,2213454650.95
2020-01-03,55.25313024,56.29632085,56.62520853,54.45660539,18084178,1956828808.74
2020-01-06,57.1956231,56.05993283,58.8400615,55.3970186,26500200,2958351779.87
2020-01-07,56.01882187,55.7567395,56.34257068,55.19660267,13507544,1461154189.47
2020-01-08,56.01882187,56.3220152,57.2984005,55.0372977,19224068,2098374347.29
2020-01-09,57.555344,59.097005,59.3539485,56.53270887,20164351,2287090666.44
2020-01-10,58.6858954,58.22853597,58.6858954,57.39090016,14428007,1628569248.45
2020-01-13,59.610892,60.0733903,60.88533176,58.6858954,21597445,2516539925.09
2020-01-14,61.41463537,59.4567259,62.05185525,59.18950466,21768473,2585867747.09
2020-01-15,59.4567259,59.2511711,60.42283346,57.66326027,17758720,2031327383.2
2020-01-16,59.610892,59.8164468,59.8678355,58.50603495,12934158,1492301746.76
2020-01-17,59.79589132,59.13811596,60.41255572,58.583118,14662407,1694771901.3
2020-01-20,59.09186613,63.3108784,64.27698596,58.0178423,24892200,2992287056.79
2020-01-21,62.95629637,62.51435355,63.208101,61.90282802,14267108,1734790906.52
2020-01-22,62.51435355,68.76835834,68.76835834,61.34783006,34991561,4493837402.16
2020-01-23,68.0900275,67.09822559,70.402519,64.2872637,35986224,4755930193.29
2020-02-03,65.03753872,69.55974432,73.73250676,65.0067055,52634602,7148822247.27
2020-02-04,74.90930799,76.5177743,76.5177743,71.94931887,35913583,5283954889.56
2020-02-05,81.28150679,84.16955173,84.16955173,80.3205381,53082382,8588999756.73
2020-02-06,79.65762387,87.30426243,87.30426243,78.61957213,57918993,9265610935.71
2020-02-07,85.305242,82.3246974,87.01648571,81.68233865,45499480,7426674364.74
2020-02-10,82.735807,84.92496562,86.63107046,82.22192,37540921,6161572536.54
2020-02-11,85.9219064,81.3997008,86.333016,80.9885912,33994559,5451183356.85
2020-02-12,78.90734885,82.04205955,83.16747208,78.12624061,32586206,5174595055.65
2020-02-13,80.16123313,80.34109358,81.90331006,78.97929303,31360960,4914616428.0
2020-02-14,81.6566443,77.0316613,82.1705313,76.49721882,43961853,6739413554.76
2020-02-17,76.569163,79.1899867,80.24859392,76.50749656,34447133,5309578996.44
2020-02-18,79.1899867,80.48498194,81.708033,78.54762795,28230513,4400767113.91
2020-02-19,84.791355,78.7274884,84.8427437,78.56818343,41816783,6598898913.78
2020-02-20,80.4233155,82.22192,84.791355,78.624711,51844020,8254242623.04
2020-02-21,81.0913686,82.1705313,83.5066375,79.76554014,33805137,5376640660.24
2020-02-24,80.680259,79.34929167,82.14483695,78.35748976,36523081,5670550935.39
2020-02-25,76.94943938,83.17261095,85.0482985,76.48694108,51602630,8116792624.55
2020-02-26,81.5538669,78.55276682,82.65872395,77.4427709,33827986,5273485008.97
