date,open,close,high,low,volume,amount
2020-07-29,60.8791152,63.79548,64.77975312,60.84266064,26853215,1861114284.34
2020-07-30,63.6132072,64.05977556,65.05316232,62.99347968,19537170,1378691169.3
2020-07-31,64.05977556,64.63393488,66.64804932,63.07550244,19886516,1411844562.96
2020-08-03,64.97113956,64.64304852,65.618208,62.4740022,21706004,1525040698.79
2020-08-04,64.56102576,63.77725272,66.37464012,63.4309344,19090629,1345614990.55
2020-08-05,63.62232084,63.64054812,63.9777528,62.7929796,20664893,1439522410.46
2020-08-06,64.1600256,62.1094566,64.69773036,61.66288824,18425870,1263093158.12
2020-08-07,62.428434,61.6993428,62.77475232,60.68772876,14994390,1016238182.4
2020-08-10,61.08872892,61.4259336,62.59247952,60.4234332,15362368,1035067815.94
2020-08-11,61.96363836,60.22293312,62.67450228,60.07711488,16275520,1095024501.98
2020-08-12,60.150024,58.83765984,60.3322968,57.38859108,23295569,1494753083.58
2020-08-13,59.3297964,59.22043272,60.2411604,58.90145532,12118149,791123516.72
2020-08-14,59.694342,60.3322968,61.05227436,59.07461448,14777905,975448691.98
2020-08-17,60.605706,60.5145696,61.20720624,59.94041028,18054930,1199155758.33
2020-08-18,60.52368324,62.55602496,63.60409356,59.54852376,23222156,1576752203.2
2020-08-19,62.6107068,64.44254844,66.3472992,62.58336588,26970088,1913471421.38
2020-08-20,64.251162,63.00259332,64.95291228,62.22793392,13983787,971747040.41
2020-08-21,63.07550244,65.26277604,65.91895812,62.41020672,21659043,1534045691.35
2020-08-24,66.07389,66.50223108,67.24043592,65.0258214,15104263,1097332798.8
2020-08-25,67.23132228,66.45666288,67.2586632,65.59086708,12124837,883320367.35
2020-08-26,73.10050644,73.10050644,73.10050644,73.10050644,17758546,1424412974.66
2020-08-27,72.90912,72.56280168,73.70200668,70.13857344,37736499,2989861727.01
2020-08-28,72.4990062,79.81725912,79.81725912,72.0433242,26989803,2282284894.0
2020-08-31,80.200032,77.5570764,81.794919,76.554576,48223678,4200978833.99
2020-09-01,77.6026446,77.02848528,78.5140086,75.5520756,31738639,2666377036.73
2020-09-02,77.77580376,76.53634872,78.45932676,75.98041668,26346198,2223353920.21
2020-09-03,76.554576,75.643212,77.010258,74.98702992,23934119,1990377126.44
2020-09-04,74.731848,76.27205316,76.94646252,74.048325,22824611,1893918707.87
2020-09-07,76.29939408,73.44682476,76.53634872,72.8179836,24231924,1977532330.77
2020-09-08,73.42859748,73.00937004,74.14857504,71.23221024,22512845,1789480526.61
2020-09-09,72.28027884,70.4484372,72.453438,68.93557296,23266834,1802895355.69
2020-09-10,72.18914244,71.52384672,74.29439328,71.1319602,25326654,2017838386.43
2020-09-11,71.52384672,72.75418812,73.35568836,70.61248272,22722014,1799046943.74
2020-09-14,72.90912,71.8154832,73.80225672,71.09550564,18845961,1484547833.2
2020-09-15,72.3167334,73.7749158,74.08477956,71.59675584,19804133,1587735281.87
2020-09-16,73.7749158,71.314233,74.35818876,70.09300524,22116161,1740388508.81
2020-09-17,71.086392,71.2686648,71.66055132,69.719346,15856487,1231586687.78
2020-09-18,71.2686648,71.9066196,72.26205156,69.9927552,16329069,1274757195.04
2020-09-21,72.0433242,70.33907352,72.5901426,69.9927552,15842534,1229033859.4
2020-09-22,70.33907352,70.0838916,70.93146012,69.2180958,10232010,787899722.3
2020-09-23,69.82870968,70.82209644,71.7243468,69.38214132,14808786,1148016721.42
2020-09-24,70.74007368,69.7649142,70.79475552,68.54368644,16238430,1239967810.0
2020-09-25,70.175028,70.4484372,72.32584704,70.01098248,14320839,1115530637.9
2020-09-28,71.34157392,72.73596084,72.8635518,71.1319602,20920633,1658732209.11
2020-09-29,72.6357108,72.88177908,73.52884752,71.80636956,17409784,1389578507.35
2020-09-30,72.9546882,74.0027568,75.16930272,72.90912,19926359,1618632391.94
2020-10-09,74.74096164,78.09478116,79.1975316,74.74096164,23821651,2014054899.74
2020-10-12,78.832986,79.5620772,80.69216856,77.010258,24405564,2114247012.56
2020-10-13,79.5620772,83.2075332,85.56796596,79.03348608,23478079,2117917545.83
2020-10-14,83.389806,84.92089752,85.5315114,81.91339632,21447650,1975455595.74
2020-10-15,84.29205636,82.01364636,84.756852,80.67394128,17855210,1609685446.03
2020-10-16,81.9316236,81.82225992,83.58119244,80.94735048,13220153,1192171161.97
2020-10-19,82.6607148,81.51239616,83.0252604,81.111396,9832067,884287444.48
2020-10-20,81.3848052,82.37819196,82.59691932,80.28205476,13357745,1193027931.85
2020-10-21,82.934124,81.80403264,84.17357904,80.52812304,17181311,1545640297.79
2020-10-22,80.16357744,79.86282732,80.5645776,77.46594,20240962,1754905698.32
2020-10-23,79.86282732,77.45682636,80.28205476,77.00114436,11994657,1031104955.2
2020-10-26,77.46594,79.516509,81.04760052,76.4634396,15882960,1379782495.32
2020-10-27,78.34084944,79.31600892,79.61675904,75.69789384,16966660,1458366789.76
2020-10-28,79.74435,79.05171336,79.98130464,77.4203718,14248079,1228246357.87
2020-10-29,78.0127584,78.48666768,79.55296356,77.1013944,19698584,1692300526.97
2020-10-30,78.52312224,75.4609392,79.08816792,74.87766624,27893284,2346001217.79
2020-11-02,76.16268948,76.7368488,78.97880424,76.13534856,20055744,1697989292.74
2020-11-03,78.377304,78.06744024,79.1063952,77.07405348,20605513,1763353849.12
2020-11-04,77.99453112,81.2936688,82.03187364,77.46594,32541735,2868173671.71
2020-11-05,82.02276,80.3823048,82.80653304,79.4709408,32333320,2845068088.28
2020-11-06,80.39141844,76.08978036,80.61925944,75.08727996,42958561,3618672914.08
2020-11-09,76.0077576,75.98953032,76.91000796,74.22148416,28903839,2398361476.23
2020-11-10,75.58853016,75.33334824,76.88266704,74.61337068,20360903,1685976237.58
2020-11-11,75.5520756,73.2736656,75.98953032,72.90912,23700344,1931319245.44
2020-11-12,73.2280974,74.1394614,74.5495752,71.8154832,17119803,1386028963.41
2020-11-13,73.23721104,73.66555212,74.53134792,72.71773356,14482688,1167029965.65
2020-11-16,74.5495752,72.90912,74.6862798,72.59925624,18176271,1460636985.53
2020-11-17,72.44432436,71.4965058,72.99114276,70.4484372,25790143,2017571803.68
2020-11-18,71.50561944,71.03171016,72.1800288,70.0383234,20386117,1583953668.53
2020-11-19,71.41448304,73.62909756,74.16680232,71.41448304,23128634,1863060603.78
2020-11-20,73.65643848,72.23471064,73.820484,71.79725592,17088237,1357385108.65
2020-11-23,71.997756,71.8154832,72.44432436,70.87677828,20768593,1632046399.19
2020-11-24,72.44432436,71.2230966,73.47416568,71.05905108,17751735,1400273650.29
2020-11-25,71.2230966,69.55530048,71.27777844,69.263664,18570744,1422977004.51
2020-11-26,69.55530048,69.83782332,69.98364156,68.45255004,15151339,1148105932.62
2020-11-27,70.28439168,71.0408238,71.79725592,69.56441412,18975465,1479902041.35
2020-11-30,71.34157392,72.90912,72.90912,70.3117326,21119012,1663525335.86
2020-12-01,72.53546076,73.2736656,74.21237052,71.997756,18099519,1456982792.32
2020-12-02,73.4559384,72.89089272,73.81137036,72.1800288,11562123,922854342.17
2020-12-03,73.0002564,73.72023396,73.84782492,71.8154832,14068258,1123864004.56
2020-12-04,73.5015066,75.69789384,75.99864396,73.2736656,21296381,1759299021.71
2020-12-07,75.643212,74.504007,76.0077576,74.3217342,13582191,1114140094.85
2020-12-08,74.504007,73.10050644,74.84121168,73.03671096,11046805,892548352.4
2020-12-09,73.11873372,70.9496874,73.820484,70.50311904,21518094,1688124418.4
2020-12-10,70.9041192,71.94307416,72.25293792,70.22970984,13656286,1067558763.29
2020-12-11,72.21648336,71.33246028,72.52634712,70.9952556,15785281,1241155831.58
2020-12-14,71.9066196,71.542074,72.52634712,70.97702832,9499216,747271120.43
2020-12-15,70.858551,70.2661644,70.858551,68.807982,26900275,2052233507.42
2020-12-16,70.59425544,72.3623016,73.3192338,70.175028,25454431,2019812929.19
2020-12-17,72.8179836,72.3167334,73.87516584,71.70611952,17651114,1404082111.9
2020-12-18,72.3623016,72.90912,73.820484,72.3623016,15013297,1202475193.64
2020-12-21,73.32834744,74.57691612,74.63159796,72.9546882,23801196,1935412082.92
2020-12-22,74.61337068,78.832986,80.19091836,74.20325688,44180723,3781039147.1
2020-12-23,78.81475872,79.1063952,79.3342362,77.3748036,25381816,2180474334.66
2020-12-24,78.47755404,78.55046316,80.90178228,77.56619004,18851409,1640528791.49
2020-12-25,78.55046316,78.3317358,79.72612272,76.31762136,17837010,1522132296.68
2020-12-28,77.89428108,77.83959924,78.71450868,76.4634396,20487370,1741244181.92
2020-12-29,78.24971304,77.6026446,78.54134952,76.554576,15677510,1335035169.46
2020-12-30,77.3292354,79.43448624,80.7012822,77.2836672,23056412,2011754861.42
2020-12-31,80.1544638,80.40964572,81.0202596,78.63248592,24896635,2186639982.85
2021-01-04,81.10228236,82.46021472,82.7518512,79.81725912,32090184,2867756312.23
2021-01-05,82.18680552,85.212534,86.13301164,81.78580536,37725037,3483322399.34
2021-01-06,85.7593524,84.36496548,86.79830736,84.1188972,26438363,2470088196.06
2021-01-07,85.1213976,84.09155628,85.49505684,82.55135112,33378933,3064879880.37
2021-01-08,85.69555692,83.47182876,88.28383068,81.41214612,37315252,3468626247.62
2021-01-11,83.49916968,83.7999198,85.668216,82.72451028,25893698,2398607654.63
2021-01-12,83.5720788,84.3467382,84.65660196,81.3848052,24096621,2200600022.38
2021-01-13,85.50417048,82.2961692,86.56135272,81.8404872,29437218,2701112887.96
2021-01-14,82.02276,80.37319116,82.71539664,80.200032,22093794,1966385300.78
2021-01-15,80.200032,80.1088956,81.111396,78.97880424,18387690,1614769482.12
2021-01-18,79.82637276,82.22326008,82.934124,78.9241224,18793724,1684079416.53
2021-01-19,84.5745792,83.389806,84.60192012,81.6582144,21752060,1983208999.02
2021-01-20,83.35335144,85.65910236,87.29044392,82.02276,22867719,2144082627.81
2021-01-21,85.5770796,92.2300368,92.80419612,85.47682956,36926183,3668012762.99
2021-01-22,91.78346844,91.49183196,92.05687764,89.88783132,28525919,2850456509.22
2021-01-25,91.2731046,93.13228716,93.85226472,90.05187684,26148132,2643592588.07
2021-01-26,92.047764,91.0452636,93.0046962,89.313672,19467945,1948836961.39
2021-01-27,91.09994544,91.03614996,91.93840032,87.490944,17772743,1752603844.78
2021-01-28,90.225036,88.56635352,90.680718,88.22914884,14964216,1464026268.52
2021-01-29,89.48683116,90.21592236,92.25737772,88.46610348,20985130,2083775826.56
2021-02-01,92.047764,94.90033332,95.81169732,90.78096804,25532185,2637360465.78
2021-02-02,95.237538,97.515948,97.95340272,92.92267344,21454594,2265444623.46
2021-02-03,98.0627664,95.9666292,99.32044872,95.6020836,20562284,2198855122.56
2021-02-04,95.83903824,97.0146978,100.35029004,95.69322,26972725,2906422951.63
2021-02-05,97.0146978,97.0146978,97.0146978,97.0146978,0,0.0
2021-02-08,97.0146978,97.0146978,97.0146978,97.0146978,0,0.0
2021-02-09,97.0146978,97.0146978,97.0146978,97.0146978,0,0.0
2021-02-10,106.7207244,106.7207244,106.7207244,103.08438204,25704462,2987151520.54
2021-02-18,112.097772,106.14656508,113.6470908,103.439814,46606795,5546753275.18
2021-02-19,106.11922416,105.6270876,107.996634,102.072768,25753159,2954960908.14
2021-02-22,105.55417848,98.2450392,105.55417848,98.21769828,34994770,3875764556.64
2021-02-23,97.4248116,99.69410796,101.47126776,95.71144728,26640524,2900259127.26
2021-02-24,99.59385792,94.60869684,99.68499432,92.1389004,34793203,3633958330.57
2021-02-25,95.69322,96.376743,97.3792434,93.93428748,21584961,2277830102.41
2021-02-26,92.6857188,95.65676544,95.69322,91.32778644,21951091,2253131981.36
2021-03-01,95.237538,95.5109472,96.22181112,92.05687764,21115942,2189574812.97
2021-03-02,96.86887956,92.85887796,97.3336752,92.11155948,21786109,2246043671.51
2021-03-03,91.1364,92.92267344,93.4603782,89.4959448,17503502,1762052044.49
2021-03-04,92.01130944,89.44126296,92.02042308,87.035262,24559864,2401296975.51
2021-03-05,87.51828492,88.4934444,89.769354,86.8529892,14953205,1452077736.1
2021-03-08,88.9491264,82.98880584,89.6782176,82.934124,32245298,3015131970.1
2021-03-09,82.934124,82.02276,84.05510172,79.68966816,33408109,3016611141.25
2021-03-10,84.05510172,83.76346524,85.212534,82.36907832,24792692,2279330526.64
2021-03-11,83.7087834,84.27382908,86.28794352,82.71539664,23042200,2142882858.69
2021-03-12,85.28544312,83.68144248,85.3948068,82.1594646,17375172,1594064658.21
2021-03-15,83.9366244,81.53062344,84.28294272,80.200032,19415372,1737346409.95
2021-03-16,82.46932836,83.845488,84.03687444,81.94073724,16288902,1488997046.89
2021-03-17,83.83637436,85.60442052,85.60442052,81.91339632,18604987,1716420776.08
2021-03-18,84.81153384,83.5720788,85.0302612,81.3848052,31557443,2885709036.53
2021-03-19,81.91339632,78.12212208,81.91339632,75.643212,60453619,5197856370.9
2021-03-22,77.12873532,77.46594,77.7393492,75.99864396,35748517,3008712689.41
2021-03-23,77.61175824,77.010258,77.81225832,75.01437084,27229388,2280278722.31
2021-03-24,76.56368964,74.8685526,77.03759892,73.1825292,28511526,2333437355.98
2021-03-25,73.83871128,75.49739376,75.56118924,73.46505204,17192134,1411787813.36
2021-03-26,75.65232564,75.0508254,76.36318956,73.7293476,30305237,2498787856.4
2021-03-29,75.62498472,74.80475712,75.643212,73.7293476,22801326,1870372531.75
2021-03-30,74.731848,75.871053,77.08316712,74.16680232,25350214,2100163333.52
2021-03-31,76.098894,73.83871128,76.1900304,72.7268472,29849461,2411945368.26
2021-04-01,73.92073404,74.4128706,74.5951434,73.53796116,19773237,1605892964.35
2021-04-02,74.84121168,75.72523476,78.59603136,74.4584388,37448011,3128607340.36
2021-04-06,76.098894,74.99614356,76.59103056,73.7293476,23429671,1924729614.43
2021-04-07,75.0052572,73.7749158,75.3242346,73.26455196,22766312,1845714049.33
2021-04-08,73.820484,73.6382112,74.44021152,73.0913928,17683880,1429983405.08
2021-04-09,66.27439008,66.27439008,66.27439008,66.27439008,22059700,1604181384.0
2021-04-12,62.77475232,60.0588876,64.59748032,59.6487738,165625498,11114679797.12
2021-04-13,60.150024,59.0563872,60.4690014,58.36375056,61047470,3974653421.51
2021-04-14,59.41181916,58.71006888,59.5120692,58.1450232,35958521,2318018783.42
2021-04-15,58.97436444,58.86500076,59.50295556,58.09034136,31901286,2057213165.96
2021-04-16,58.92879624,58.06300044,59.04727356,57.28834104,39615171,2514001401.85
2021-04-19,58.01743224,58.99259172,59.38447824,57.10606824,37043193,2385593045.19
2021-04-20,59.51472898,58.72693974,59.51472898,58.168159,32241832,2067238221.68
2021-04-21,58.626176,58.32388478,58.68113804,57.86586778,19475567,1238730234.12
2021-04-22,58.4429692,57.87502812,58.61701566,57.71930234,18466437,1167339292.87
2021-04-23,58.626176,60.02770802,60.0460287,58.36052614,50617639,3276152354.33
2021-04-26,60.03686836,60.54068706,61.67656922,58.34220546,53050045,3495361027.35
2021-04-27,59.7254168,59.42312558,60.7330542,58.63533634,25801801,1676404389.32
2021-04-28,59.084193,59.98190632,60.1834338,58.83686382,17420870,1134126387.08
2021-04-29,60.2292355,58.69945872,60.40328196,58.626176,22443444,1449936026.25
2021-04-30,59.0383913,58.9467879,59.2673998,58.0765556,19277250,1232841035.49
2021-05-06,58.80022246,57.86586778,58.8093828,57.54525588,20431662,1295225671.77
2021-05-07,58.02159356,56.2444876,58.3513658,55.88723434,24467239,1521810341.79
2021-05-10,56.1986859,57.03227684,57.36204908,55.52082074,16803747,1041350094.65
2021-05-11,56.92235276,57.3437284,57.67350064,55.88723434,16678713,1031428044.5
2021-05-12,56.85823038,56.94067344,57.31624738,56.43685474,9842081,611120901.37
2021-05-13,56.52845814,57.82922642,58.24144172,56.1986859,17109175,1074662682.32
2021-05-14,57.69182132,57.59105758,58.168159,56.95899412,15635122,982429505.66
2021-05-17,57.5727369,59.7254168,60.4124423,57.45365248,30003936,1946928696.73
2021-05-18,59.74373748,63.1147426,63.8475698,59.29488082,41069363,2796819269.79
2021-05-19,63.16970464,63.664363,65.85368426,61.6490882,43168967,3004275213.99
2021-05-20,63.5727596,62.90405478,64.6720004,61.9238984,30140871,2073724111.58
2021-05-21,62.90405478,61.66740888,63.0689409,61.26435392,23213274,1567809772.36
2021-05-24,61.374278,62.95901682,63.03229954,60.30251822,24451957,1645382354.26
2021-05-25,62.8857341,63.21550634,63.664363,62.22618962,28836053,1989393236.01
2021-05-26,63.2979494,64.12238,64.96513128,62.29947234,29676326,2063447100.65
2021-05-27,63.4811562,63.7559664,64.37886952,63.21550634,17507902,1219299221.68
2021-05-28,63.77428708,63.9849749,65.52391202,63.76512674,28559828,2011565364.69
