date,open,close,high,low,volume,amount
2020-01-02,32.91193342,32.71811665,33.0411446,32.42277681,101425488,3592989149.98
2020-01-03,33.86255853,33.73334735,34.85010112,33.4103194,179084129,6617433903.49
2020-01-06,33.27187885,33.8717879,34.30556829,33.1334383,113853756,4180052105.34
2020-01-07,33.8717879,33.7794942,34.0563753,33.29033759,82303154,3001279953.12
2020-01-08,33.53030121,32.95808027,34.03791656,32.91193342,82053043,2970790425.57
2020-01-09,33.52107184,34.16712774,34.48092632,33.52107184,97329703,3594667710.37
2020-01-10,34.37940325,34.48092632,35.42232206,34.16712774,101287510,3811908453.78
2020-01-13,34.77626616,35.03468852,35.03468852,34.31479766,80588354,3032049774.2
2020-01-14,34.97008293,33.88101727,34.9793123,33.81641168,111581615,4143449032.01
2020-01-15,33.6872005,34.07483404,34.22250396,33.32725507,78088259,2856797073.71
2020-01-16,34.45323821,34.52707317,35.45001017,34.41632073,103244359,3906202606.56
2020-01-17,34.82241301,35.84687308,36.31757095,34.82241301,132188178,5098834404.65
2020-01-20,35.7176619,36.97285622,37.0097737,35.45001017,107407515,4237941062.55
2020-01-21,36.4560115,35.63459757,36.97285622,35.59768009,94271570,3692646968.34
2020-01-22,35.42232206,37.51738905,37.94194007,35.33925773,109041573,4318263069.58
2020-01-23,36.87133315,36.15144229,37.3789485,35.3484871,111597708,4404784397.61
2020-02-03,32.53352925,33.14266767,34.34248577,32.53352925,180212366,6430335667.16
2020-02-04,33.70565924,35.41309269,35.68074442,33.70565924,134812484,5100691857.65
2020-02-05,35.7176619,35.2561934,36.22527725,34.75780742,125489548,4823844316.25
2020-02-06,34.9793123,36.19758914,36.53907583,34.66551372,107615505,4186464225.51
2020-02-07,35.88379056,35.92993741,36.28065347,34.98854167,96320182,3734321100.38
2020-02-10,35.57922135,37.02823244,37.60045338,35.35771647,102856136,4098782481.14
2020-02-11,37.18513173,36.92670937,37.7481233,36.5483052,72843758,2918951696.75
2020-02-12,36.68674575,37.04669118,37.1943611,36.34525906,81383347,3247679344.92
2020-02-13,36.64982827,36.64982827,37.42509535,36.07760733,92112139,3663446783.28
2020-02-14,36.50215835,36.42832339,37.07437929,36.04991922,85995275,3407317086.1
2020-02-17,37.1020674,39.79704344,40.06469517,36.62214016,181386839,7560935080.19
2020-02-18,39.54785045,40.17544761,40.17544761,38.86487707,128644050,5529175316.11
2020-02-19,40.13853013,40.31388816,42.50124885,39.99086021,132712686,5925188049.95
2020-02-20,40.71998044,41.15376083,41.6244587,40.35080564,108815025,4846551324.07
2020-02-21,41.532165,42.03978035,42.96271735,40.93225595,119112564,5439103566.68
2020-02-24,43.5626264,46.24837307,46.24837307,43.5626264,139844618,6827689372.79
2020-02-25,46.7929059,50.86305807,50.86305807,45.28851859,276855328,14493485800.9
2020-02-26,49.3771295,47.02364015,49.77399241,46.6083185,206819148,10808449382.54
2020-02-27,47.20822755,47.51279676,48.58340368,45.39004166,158842568,8155705831.88
2020-02-28,44.6701508,46.14685,47.069787,44.6701508,153674147,7666233578.69
2020-03-02,47.992724,50.3923602,50.761535,46.6083185,227384795,12128049539.91
2020-03-03,52.3305279,48.86028478,52.3305279,48.4541925,243903080,13348431664.83
2020-03-04,47.97426526,47.40204432,48.89720226,45.3162067,180091000,9184633354.69
2020-03-05,49.3771295,47.90965967,49.52479942,47.42050306,163087649,8550149341.3
2020-03-06,46.62677724,46.94057582,47.3466681,46.16530874,96545533,4895831044.43
2020-03-09,46.14685,47.07901637,49.27560643,45.8699689,156308142,8079437695.88
2020-03-10,46.6083185,49.98626792,50.10624973,45.20545426,217168479,11255340340.38
2020-03-11,50.0231854,48.43573376,51.95212373,48.3618988,173902036,9425694884.01
2020-03-12,47.18976881,47.45742054,48.04810022,46.15607937,125009525,6368247612.06
2020-03-13,45.5007941,46.87597023,47.90965967,45.223913,129749378,6530739504.54
2020-03-16,43.71029632,42.18745027,44.9470319,42.18745027,308766336,14317596572.78
