date,open,close,high,low,volume,amount
2020-02-20,950.1940404,968.648616,973.847088,949.07636892,4680262,5220660940.0
2020-02-21,962.98228152,964.21258656,973.44853848,961.72598412,2894008,3225337160.0
2020-02-24,957.818466,941.94579816,961.71732,940.490226,3865036,4221857466.0
2020-02-25,933.992136,931.22828172,937.53576108,925.22404656,3838562,4127432130.0
2020-02-26,920.129544,930.2665644,939.190608,914.06466,4356097,4663278433.0
2020-02-27,932.259312,942.12774468,948.71247588,932.259312,3449829,3758783810.0
2020-02-28,927.3207636,915.797484,937.457784,909.70660764,4994657,5307929213.0
2020-03-02,909.82790532,940.93209612,950.0640786,909.74126412,4766304,5154329159.0
2020-03-03,951.320376,964.316556,969.41105856,951.320376,5025015,5585227657.0
2020-03-04,974.7135,978.10983504,986.843268,967.12373088,5379299,6080149243.0
2020-03-05,984.51261972,1014.568452,1018.02543588,979.53075072,6242645,7210485104.0
2020-03-06,1007.637156,1001.139066,1018.900512,998.08929576,3064100,3553622358.0
2020-03-09,983.37762,965.19163212,983.37762,962.85231972,4340409,4865288500.0
2020-03-10,964.316556,1001.572272,1011.969216,964.316556,5806293,6635936156.0
2020-03-11,1001.139066,1003.75563024,1013.33814696,988.576092,3554757,4124607952.0
2020-03-12,988.76670264,986.410062,998.973036,974.8001412,3663063,4172606105.0
2020-03-13,944.38908,963.47613636,978.16181976,935.72496,7588531,8348496480.0
2020-03-16,956.50151976,924.461604,959.9411754,920.129544,5123254,5548946745.0
2020-03-17,914.06466,905.4871812,933.992136,876.04650144,7935912,8277472787.0
2020-03-18,901.06848,873.33463188,918.39672,873.33463188,7345988,7582762547.0
2020-03-19,861.20486388,862.946352,879.40818,831.8421612,10226507,10075880470.0
2020-03-20,875.942532,896.97901536,903.667716,875.942532,6013919,6169094444.0
2020-03-23,866.412,882.873828,896.97901536,859.06482624,4847210,4918121944.0
2020-03-24,903.667716,914.931072,917.42633856,896.73642,4665096,4900364144.0
2020-03-25,942.63892776,935.8116012,945.56740032,930.6997704,3704866,4015061222.0
2020-03-26,929.94599196,922.65946704,945.4287744,920.129544,3004856,3231754298.0
2020-03-27,940.05702,931.826106,946.121904,931.40156412,3626112,3931759353.0
2020-03-30,918.613323,928.793664,933.125724,915.797484,3068741,3279823025.0
2020-03-31,937.457784,962.583732,966.04938,937.2845016,4798437,5293170703.0
2020-04-01,967.782204,955.652436,978.179148,955.652436,3320535,3700184247.0
2020-04-02,956.518848,992.04174,992.04174,956.41487856,4520561,5095167594.0
2020-04-03,986.86926036,987.52773348,994.60631952,980.76105576,2761761,3148421866.0
2020-04-07,1006.7274234,1004.9945994,1010.669598,995.41208268,4348800,5041525481.0
2020-04-08,998.106624,1004.82998112,1010.50497972,998.106624,2422442,2809422100.0
2020-04-09,1010.236392,1003.738302,1012.835628,994.60631952,2281697,2640230492.0
2020-04-10,1003.20112656,1009.36998,1023.665778,999.406242,2780434,3252600672.0
2020-04-13,1009.36998,1007.0306676,1013.68471176,995.074182,1598147,1854563731.0
2020-04-14,1018.900512,1026.7848612,1032.3732186,1010.236392,3679955,4340858665.0
2020-04-15,1032.763104,1030.6837152,1043.15138388,1028.5176852,2933229,3501318260.0
2020-04-16,1033.60352364,1037.1818052,1037.1818052,1025.9184492,2172774,2588431844.0
2020-04-17,1048.35852,1062.221112,1069.63759872,1044.03512412,3824569,4676618151.0
2020-04-20,1057.889052,1063.3474476,1066.986378,1054.2501216,2423864,2963483323.0
2020-04-21,1057.90638024,1039.6944,1060.47962388,1033.629516,2922422,3517018487.0
2020-04-22,1044.892872,1078.249734,1082.581794,1041.61783464,4403473,5430377598.0
2020-04-23,1083.015,1084.97309112,1096.60034016,1081.08290124,2689851,3377042463.0
2020-04-24,1081.282176,1083.50019072,1091.58381468,1070.17477416,1912240,2390444036.0
2020-04-27,1089.079884,1105.541712,1107.42182604,1083.84675552,2590391,3284513346.0
2020-04-28,1113.60800772,1108.25358156,1126.28361528,1101.97209456,3466190,4458549425.0
2020-04-29,1107.1012536,1104.5886588,1116.0252972,1089.946296,2344406,2976724957.0
2020-04-30,1101.209652,1096.6176684,1113.34808412,1090.70873856,2466087,3134408881.0
2020-05-06,1083.881412,1126.3356,1126.3356,1083.015,3583481,4598589768.0
2020-05-07,1125.8157528,1136.732544,1139.32311588,1120.270716,2793474,3647628296.0
2020-05-08,1141.064604,1138.99387932,1159.259256,1133.70876612,2907868,3839218026.0
2020-05-11,1143.66384,1146.27174012,1156.66002,1138.17945204,2367119,3135990964.0
2020-05-12,1141.931016,1154.927196,1156.65135588,1140.198192,1972181,2621824685.0
2020-05-13,1154.927196,1157.4831114,1159.25059188,1146.15910656,2201431,2931464950.0
2020-05-14,1152.32796,1149.37349508,1156.55605056,1148.09120532,1857492,2467976357.0
2020-05-15,1151.461548,1137.598956,1155.360402,1127.96445456,2639808,3469736812.0
2020-05-18,1131.534072,1166.37249852,1170.955818,1130.78029356,3436211,4587989708.0
2020-05-19,1181.785968,1166.28585732,1181.785968,1159.259256,2478746,3342210487.0
2020-05-20,1166.28585732,1170.522612,1177.60986216,1158.22822572,2118340,2859455106.0
2020-05-21,1173.98826,1183.6054332,1188.68260752,1172.13413832,2305158,3147105462.0
2020-05-22,1183.518792,1150.7684184,1183.6054332,1146.15910656,3442746,4608696074.0
2020-05-25,1152.32796,1180.8329148,1184.02131096,1144.530252,3156100,4260387678.0
2020-05-26,1186.88047056,1176.587496,1186.9411194,1173.98826,2247019,3056188321.0
2020-05-27,1177.453908,1159.259256,1178.32032,1154.927196,2677741,3596654307.0
2020-05-28,1159.23326364,1164.457728,1167.00497928,1144.64288556,2648591,3536546893.0
2020-05-29,1154.1474252,1184.0386392,1186.96711176,1154.1474252,3044435,4144247222.0
2020-06-01,1196.514972,1229.871834,1230.3916812,1196.514972,3547976,4986178912.0
2020-06-02,1226.84805612,1222.25607252,1237.1496948,1218.74710392,2596010,3679210598.0
2020-06-03,1225.97298,1212.3703116,1228.13901,1209.31187724,2355736,3308382799.0
2020-06-04,1209.511152,1219.89943188,1222.507332,1209.511152,1803741,2534459742.0
2020-06-05,1217.525463,1234.6371,1237.99877856,1213.91252496,1834706,2597524609.0
2020-06-08,1234.6371,1218.2619132,1243.30122,1214.71828812,2930045,4145298455.0
2020-06-09,1219.908096,1227.3159186,1234.6371,1213.56596016,2261191,3199849660.0
2020-06-10,1234.6371,1233.47610792,1241.85431196,1227.705804,2270074,3234843851.0
2020-06-11,1222.51599612,1213.37534952,1228.56355188,1210.36889988,3071171,4314846228.0
2020-06-12,1201.86073404,1227.15996444,1227.15996444,1198.51638372,2842742,3992323389.0
2020-06-15,1214.709624,1198.247796,1223.0271792,1196.514972,3461541,4819512189.0
2020-06-16,1211.677182,1216.33847856,1225.106568,1207.02454956,2920664,4099718932.0
2020-06-17,1223.25244632,1217.30886,1223.2871028,1208.66206824,1945307,2730097120.0
2020-06-18,1217.2222188,1224.240156,1224.4134384,1213.0634412,2101041,2956800081.0
2020-06-19,1230.30504,1247.49465408,1252.1386224,1226.0596212,3895833,5603232657.0
2020-06-22,1243.3878612,1246.766868,1251.00362268,1241.7416784,2324700,3343536637.0
2020-06-23,1243.30122,1277.524494,1284.022584,1242.01893024,3393426,4963194685.0
2020-06-24,1282.889308,1279.7425653,1284.7387863,1266.58585,2513899,3663537115.0
2020-06-29,1269.21544,1282.5124001,1284.99298,1259.5823753,2808061,4064048236.0
2020-06-30,1282.4685736,1282.2582064,1287.6050394,1275.4563336,2244614,3281641199.0
2020-07-01,1286.74604,1309.7724831,1320.141833,1283.2574506,3868249,5759640251.0
2020-07-02,1313.91847,1353.36232,1359.410377,1310.41235,4588372,7014289615.0
2020-07-03,1358.6215,1351.4251887,1360.812825,1329.5908264,3512581,5395637032.0
2020-07-06,1348.10314,1402.448,1416.47248,1342.6774193,5182196,8228068998.0
2020-07-07,1405.1564777,1479.58264,1529.3870746,1403.32453,6666393,11219852098.0
2020-07-08,1472.5704,1473.7449502,1506.75507,1455.0398,5316998,8963189092.0
2020-07-09,1482.21223,1495.36018,1500.61936,1474.32346,3503324,5951732803.0
2020-07-10,1480.45917,1502.2409405,1522.181998,1480.4065782,3710044,6352507468.0
2020-07-13,1502.9684604,1561.9676947,1566.35911,1502.9684604,6072716,10679460274.0
2020-07-14,1561.9676947,1544.44586,1562.0027559,1532.525052,4609351,8135834910.0
2020-07-15,1529.4396664,1536.1451209,1562.502378,1529.2906563,4071294,7176560649.0
2020-07-16,1516.3180123,1414.71942,1516.3180123,1402.448,10224219,16901373196.0
2020-07-17,1419.9786,1444.5652665,1466.0753127,1419.9786,6590206,10863420089.0
2020-07-20,1448.465825,1434.8445488,1458.5371547,1392.7009864,4528033,7363822989.0
2020-07-21,1443.3293592,1462.05204,1492.555284,1429.6116647,4196950,7026353150.98
2020-07-22,1453.28674,1470.8874624,1498.8663,1453.28674,3920121,6637265371.71
2020-07-23,1465.55816,1469.06428,1482.21223,1446.2745,3432052,5739050333.42
2020-07-24,1450.5256705,1398.328309,1460.29898,1389.30005,7875201,12705941887.22
2020-07-27,1416.4812453,1422.2137515,1428.568594,1402.448,3878817,6279664443.71
2020-07-28,1428.7439,1463.8051,1472.5704,1428.7439,5491152,9133721867.31
2020-07-29,1481.3357,1465.55816,1481.3357,1431.37349,5074843,8411789966.5
2020-07-30,1464.856936,1472.5704,1490.6181527,1464.243365,3837304,6486855474.99
2020-07-31,1476.95305,1470.9751154,1494.48365,1442.76838,4068474,6846747330.22
2020-08-03,1478.6009264,1462.05204,1487.1032674,1455.0398,3466114,5790041421.93
2020-08-04,1468.18775,1463.7963347,1475.1912247,1455.0398,3194051,5337185768.01
2020-08-05,1456.8717477,1462.05204,1466.5135777,1440.4105143,2552169,4236612469.34
2020-08-06,1463.8051,1435.7210788,1467.3375159,1428.7439,3264878,5372942644.96
2020-08-07,1441.6902481,1429.62043,1445.9852451,1401.133205,3424205,5560065753.27
2020-08-10,1426.9645441,1432.2412547,1441.8567888,1409.5566583,2362354,3857721122.38
2020-08-11,1437.5092,1439.7092903,1460.6758879,1437.5092,3581818,5936904875.64
2020-08-12,1431.37349,1426.0704835,1438.38573,1407.0497825,2793392,4529267492.98
2020-08-13,1428.7439,1433.12655,1436.5274864,1410.33677,2054134,3341652185.89
2020-08-14,1437.421547,1455.91633,1460.036021,1429.62043,3765318,6230475427.24
2020-08-17,1467.31122,1481.3357,1493.9139055,1463.8051,4357201,7363610867.33
2020-08-18,1487.8044914,1494.48365,1507.6316,1482.21223,3042281,5192751797.11
2020-08-19,1490.101,1478.70611,1505.00201,1475.1912247,2691498,4578143762.2
2020-08-20,1467.31122,1458.54592,1471.69387,1451.53368,2238233,3727183935.45
2020-08-21,1466.43469,1469.06428,1488.34794,1464.68163,2508241,4217048420.24
2020-08-24,1490.101,1486.9016655,1497.11324,1482.2209953,3093344,5260286523.46
2020-08-25,1494.308344,1513.76731,1531.1050734,1488.9001539,4187249,7227309774.14
2020-08-26,1519.90302,1513.76731,1529.54485,1503.2664806,2621573,4530374186.47
2020-08-27,1518.1411947,1517.27343,1519.8854894,1494.48365,2263553,3896759446.17
2020-08-28,1517.27343,1540.06321,1546.19892,1508.946395,4229962,7389242302.49
2020-08-31,1551.9664874,1565.920845,1591.77848,1551.9664874,4781036,8608932570.41
2020-09-01,1570.74176,1579.4895294,1579.50706,1555.8495153,3163992,5661594315.16
2020-09-02,1599.66725,1573.37135,1602.29684,1551.4581,3200929,5746351923.01
2020-09-03,1573.37135,1571.61829,1588.27236,1559.960441,3043735,5471333880.1
2020-09-04,1547.95198,1551.4581,1557.5850447,1530.42138,3085796,5433479408.0
2020-09-07,1542.6928,1510.699455,1558.4615747,1493.5808241,3111202,5446354619.03
2020-09-08,1518.14996,1500.093442,1523.233834,1470.0021671,3447238,5865962723.75
2020-09-09,1489.8117451,1479.58264,1499.74283,1472.6054612,2596355,4401806095.14
2020-09-10,1493.3792222,1495.184874,1507.6316,1490.101,2477833,4236694401.52
2020-09-11,1479.58264,1519.02649,1521.65608,1479.58264,3108800,5339883407.76
2020-09-14,1529.54485,1547.95198,1550.58157,1516.9052874,3105601,5448188995.38
2020-09-15,1551.4493347,1542.6928,1551.4493347,1531.9553075,2082087,3654872008.51
2020-09-16,1542.6928,1512.101903,1546.9089093,1506.75507,2251598,3916457761.65
2020-09-17,1490.101,1464.2608956,1490.101,1453.28674,6367985,10683350186.5
2020-09-18,1459.42245,1485.71835,1485.71835,1433.1353153,4720140,7853673240.87
2020-09-21,1483.7549228,1461.000204,1483.7549228,1460.8774898,2244407,3756765108.07
2020-09-22,1446.2745,1460.0272557,1478.6885794,1446.2745,2326547,3890070212.39
2020-09-23,1433.12655,1446.2569694,1460.3077453,1420.8726606,3572552,5878691068.93
2020-09-24,1433.9767841,1428.1478596,1454.0580864,1425.939004,3005078,4915392273.49
2020-09-25,1428.7439,1433.2229683,1446.2745,1424.36125,2258296,3700843486.0
2020-09-28,1433.2930907,1455.91633,1462.490305,1433.2930907,2423222,4019640150.42
2020-09-29,1463.2178249,1448.290519,1463.279182,1448.290519,1743078,2895081365.61
2020-09-30,1455.0398,1462.490305,1483.001107,1455.0398,2708781,4536012539.91
2020-10-09,1483.08876,1486.59488,1495.7283226,1479.58264,3423988,5817280604.62
2020-10-12,1490.101,1534.4621833,1534.4621833,1490.101,4372904,7597987786.33
2020-10-13,1534.4709486,1524.28567,1534.4709486,1520.77955,2294389,3995560518.33
2020-10-14,1525.1622,1515.52037,1531.2803794,1512.89078,2048139,3554316588.74
2020-10-15,1508.6220789,1512.01425,1520.77955,1508.50813,1620436,2801250556.48
2020-10-16,1512.01425,1500.61936,1520.4114074,1492.73059,1737738,2991246892.13
2020-10-19,1512.01425,1489.22447,1519.8854894,1483.001107,1922632,3284383414.71
2020-10-20,1490.0922347,1519.90302,1520.7532541,1485.71835,2773493,4787807535.82
2020-10-21,1519.990673,1519.3157449,1527.0467395,1510.26119,1890137,3275357440.3
2020-10-22,1516.3969,1527.353525,1529.54485,1503.6959803,2248087,3897729793.1
2020-10-23,1525.8458934,1503.5382049,1531.8150627,1502.37242,1929169,3339987454.08
2020-10-26,1419.10207,1440.13879,1457.5992676,1402.448,6601529,10821908227.12
2020-10-27,1440.13879,1424.36125,1441.01532,1416.5776636,4394440,7156688306.58
2020-10-28,1425.23778,1459.2559093,1469.94081,1424.4313724,3463653,5739452181.14
2020-10-29,1450.5169052,1469.06428,1497.11324,1443.64491,3937376,6633168612.77
2020-10-30,1470.81734,1463.8226306,1486.59488,1459.42245,2605545,4379602067.68
2020-11-02,1468.18775,1467.3199853,1485.71835,1465.55816,2106643,3544422245.43
2020-11-03,1476.9442847,1485.71835,1495.272527,1468.626015,2349749,3976621208.06
2020-11-04,1490.101,1489.7328574,1493.60712,1476.95305,1644371,2788396252.94
2020-11-05,1505.00201,1509.297007,1518.5706944,1500.707013,2352414,4053043270.71
2020-11-06,1516.8789915,1490.6444486,1517.7905827,1481.3357,2305153,3932702366.7
2020-11-09,1491.3106114,1527.4148821,1534.5235404,1490.6444486,4146970,7198679682.95
2020-11-10,1536.4869676,1529.54485,1546.6196544,1521.65608,3018944,5287968172.74
2020-11-11,1529.54485,1517.5802155,1558.032075,1517.27343,3485073,6122365404.41
2020-11-12,1516.4056653,1520.5954787,1533.9275,1509.6213231,2347309,4071729791.56
2020-11-13,1511.13772,1494.48365,1515.4151864,1482.21223,2815548,4791276459.47
2020-11-16,1499.74283,1516.4407265,1516.4407265,1487.6993078,3061349,5247897160.86
2020-11-17,1525.1622,1503.950174,1527.2220455,1491.0388871,2522403,4355288046.56
2020-11-18,1503.24895,1484.5350345,1508.0961609,1475.3402348,3517895,5973146815.32
2020-11-19,1476.514785,1507.7981407,1512.01425,1473.096318,2781576,4767508752.81
2020-11-20,1507.6316,1507.5965388,1521.65608,1501.1891045,2187466,3771894859.49
2020-11-23,1552.3433953,1569.1727713,1586.431647,1552.3433953,6663724,11926870594.6
2020-11-24,1551.4493347,1545.760655,1562.414725,1535.2159991,3246536,5736960168.07
2020-11-25,1544.007595,1513.6621264,1550.4763864,1511.13772,2822632,4910540740.65
2020-11-26,1512.89078,1520.2448667,1525.1534347,1512.1720254,2322830,4027749312.81
2020-11-27,1518.7284698,1523.321487,1525.1884959,1505.87854,2156861,3737697984.7
2020-11-30,1520.77955,1502.2935323,1524.198017,1502.2935323,3194007,5520322173.16
2020-12-01,1512.89078,1522.53261,1524.2769047,1507.6403653,2819620,4891829153.17
2020-12-02,1530.42138,1523.4179053,1533.05097,1517.27343,2357169,4101369305.99
2020-12-03,1523.4179053,1533.05097,1538.8886598,1518.237613,2950578,5147357780.65
2020-12-04,1535.68056,1571.7147083,1577.841653,1535.68056,6249119,11176048846.87
2020-12-07,1580.120631,1588.622972,1613.1570467,1578.2360915,5833133,10617305103.95
2020-12-08,1590.90195,1621.5805,1643.49375,1589.14889,6145400,11333352154.27
2020-12-09,1635.5611535,1612.8152,1635.60498,1611.93867,3115212,5766037608.84
2020-12-10,1612.8152,1606.591837,1621.3788981,1602.29684,3265354,6009239910.86
2020-12-11,1608.2397134,1595.2846,1610.4660996,1581.9701093,3077579,5595359665.39
2020-12-14,1602.0952381,1603.17337,1604.0323694,1590.90195,3305200,6026813427.85
2020-12-15,1607.117755,1591.7872453,1610.3784466,1582.13665,2960497,5383582284.17
2020-12-16,1604.488165,1612.8152,1617.7851251,1595.4686713,3215016,5901298274.85
2020-12-17,1617.636115,1635.1754803,1637.35804,1612.8152,3603064,6683421886.39
2020-12-18,1623.1670193,1617.19785,1638.2433353,1613.7618524,2707698,5020968993.22
2020-12-21,1612.8152,1615.006525,1622.6586319,1610.711528,3069672,5663526809.13
2020-12-22,1621.5542041,1648.75293,1664.5217047,1615.0152903,4065060,7618583444.29
2020-12-23,1663.6451747,1614.2614745,1670.841486,1596.1786606,4770609,8901002261.88
2020-12-24,1593.53154,1604.3479202,1629.3640864,1573.3888806,3785714,6921989374.42
2020-12-25,1580.3748247,1604.0499,1618.95091,1577.754,2308805,4218997634.27
2020-12-28,1601.069698,1641.74069,1655.589864,1600.5876065,3008037,5616528738.07
2020-12-29,1641.74069,1636.48151,1653.836804,1625.96315,2286759,4275994833.55
2020-12-30,1639.1111,1694.33249,1694.33249,1639.1023347,3445210,6604461376.11
2020-12-31,1701.34473,1751.30694,1752.1659394,1699.59167,3886007,7682300728.32
2021-01-04,1753.0424694,1750.43041,1757.4338847,1738.8689793,4351400,8686920261.12
2021-01-05,1744.2947,1805.1697085,1805.1697085,1737.6856638,5211605,10592557369.7
2021-01-06,1809.859144,1840.713,1862.62625,1784.6413759,4741020,9882593867.1
2021-01-07,1838.08341,1875.7742,1875.7742,1818.79975,3793139,7991178754.07
2021-01-08,1877.52726,1831.9477,1885.3108464,1808.2989206,5386164,11345202869.15
2021-01-11,1831.9477,1840.4763369,1884.977765,1804.424658,5107990,10768565414.66
2021-01-12,1830.19464,1894.093677,1894.093677,1827.56505,4105859,8800558287.66
2021-01-13,1896.81092,1896.81092,1904.9889449,1871.39155,3438993,7418330853.82
2021-01-14,1889.79868,1870.51502,1895.93439,1854.8338983,3615220,7722089683.72
2021-01-15,1853.86095,1824.93546,1870.8218055,1778.47937,5950939,12372103226.55
2021-01-18,1806.5809218,1808.28139,1833.2449644,1788.3578631,3914404,8076715789.5
2021-01-19,1817.1431083,1761.3081473,1837.469839,1759.0642305,4634519,9479278513.19
2021-01-20,1760.07224,1788.6734139,1801.6986497,1737.720725,4508242,9126453276.98
2021-01-21,1795.13344,1814.4171,1831.9652306,1788.99773,3831017,7953455966.93
2021-01-22,1813.54057,1823.1385735,1840.713,1805.739453,2924761,6090260363.6
2021-01-25,1825.81199,1906.45275,1910.397135,1825.81199,5595716,12029474557.67
2021-01-26,1915.21805,1877.4308417,1916.97111,1862.7226683,3174746,6820173361.71
2021-01-27,1877.4308417,1831.07117,1877.4308417,1827.56505,3712017,7809446386.54
2021-01-28,1823.1824,1830.19464,1849.1802798,1805.6693306,3512864,7337084454.98
2021-01-29,1841.7560707,1854.8952554,1884.0837044,1832.1405366,3370133,7166179277.17
2021-02-01,1867.0089,1848.8822596,1893.3048,1836.33035,2934059,6219639110.8
2021-02-02,1851.4241966,1880.15685,1884.5307347,1842.553713,3458225,7372233581.9
2021-02-03,1884.5395,1919.5218123,1926.8496031,1875.7742,3871415,8384049314.31
2021-02-04,1920.47723,2034.2946505,2042.3149,1920.47723,6385101,14596930187.5
2021-02-05,2037.93225,2027.41389,2072.642838,2008.13023,3972906,9253566204.82
2021-02-08,2048.45061,2076.324264,2085.1596864,2027.41389,3578573,8420758624.81
2021-02-09,2076.324264,2153.1345879,2153.1345879,2059.8455,3329655,7972930044.98
2021-02-10,2178.17705,2279.85453,2280.029836,2178.17705,6137057,15675929713.5
2021-02-18,2268.4421094,2165.90563,2303.4156564,2160.64645,6591232,16704135269.47
2021-02-19,2148.5152748,2156.2638,2188.3973898,2087.543848,5938546,14525164524.57
2021-02-22,2151.88115,2005.5181706,2151.88115,1996.9281766,7893547,18498777222.54
2021-02-23,1985.4631642,2022.15471,2055.3664317,1985.34045,5745460,13316110795.16
2021-02-24,2023.0224747,1918.72417,2031.79654,1893.743065,8211578,18195034445.01
2021-02-25,1936.25477,1884.5395,1949.840985,1859.3042013,5972643,12982145755.12
2021-02-26,1840.713,1860.6803534,1910.7915735,1812.050469,6652506,14097015493.7
2021-03-01,1909.95887,1891.55174,1909.95887,1858.2436,4491626,9686945528.92
2021-03-02,1910.8354,1803.89874,1910.8354,1781.98549,7076450,14796698645.52
2021-03-03,1788.1212,1875.7742,1884.3378981,1781.98549,5421546,11366685429.08
2021-03-04,1836.33035,1781.98549,1837.20688,1761.912953,6508829,13297304315.65
2021-03-05,1753.06,1805.7482183,1836.33035,1742.54164,6377920,13100315985.42
2021-03-08,1818.7646888,1717.9988,1827.56505,1717.9988,6309959,12724245990.38
2021-03-09,1713.61615,1697.8298447,1753.06,1665.5647754,8226581,16100769578.87
2021-03-10,1732.89981,1726.7728653,1752.9460511,1724.13451,5117174,10136910283.82
2021-03-11,1731.14675,1795.13344,1823.1736347,1719.2960644,5676897,11521736383.85
2021-03-12,1814.4171,1775.84978,1820.55281,1754.8218253,4032251,8181594631.17
2021-03-15,1796.8865,1731.5411885,1814.241794,1710.2415095,6248487,12459955712.19
2021-03-16,1731.0853929,1762.263565,1770.5818347,1722.38145,3464850,6918600717.41
2021-03-17,1753.06,1779.6714508,1796.8865,1732.0320453,3137491,6352656523.24
2021-03-18,1783.73855,1814.154141,1828.7571308,1783.73855,3386488,6997030294.38
2021-03-19,1783.73855,1761.8253,1790.75079,1746.2493619,3578077,7211521835.48
2021-03-22,1753.147653,1744.2859347,1775.9286677,1714.0982415,3691407,7323391310.93
2021-03-23,1752.0782864,1749.55388,1760.773464,1726.7641,2744619,5459520703.31
2021-03-24,1736.40593,1743.41817,1764.45489,1736.40593,2935739,5857848160.33
2021-03-25,1726.7728653,1727.64063,1743.3129864,1706.428604,3157523,6216733243.7
2021-03-26,1739.91205,1764.45489,1772.34366,1716.24574,5001642,9987629443.81
2021-03-29,1790.926096,1782.949673,1837.5136655,1775.9812595,5699220,11740129412.79
2021-03-30,1788.1212,1802.1895065,1828.44158,1783.8086724,3262697,6717493349.55
2021-03-31,1792.591503,1760.94877,1793.3979106,1753.06,3715441,7489086233.43
2021-04-01,1771.46713,1792.065585,1794.081604,1754.1293666,2658763,5379775870.02
2021-04-02,1802.14568,1895.05786,1897.68745,1802.14568,5202757,10981752657.58
2021-04-06,1894.18133,1863.5290759,1895.0403294,1842.729019,3274177,6967525036.59
2021-04-07,1844.2717118,1806.52833,1855.876969,1796.8865,4020097,8317799924.65
2021-04-08,1794.2832059,1814.4171,1822.30587,1791.62732,2854762,5893307514.47
2021-04-09,1789.87426,1770.5906,1800.39262,1757.4514153,2880886,5832453811.8
2021-04-12,1762.70183,1760.8523517,1779.3559,1745.784801,3194307,6409917317.58
2021-04-13,1770.5906,1771.46713,1796.711194,1760.94877,2899215,5883787293.27
2021-04-14,1783.73855,1794.25691,1795.13344,1767.08448,2411465,4908790022.84
2021-04-15,1780.144777,1766.733868,1794.169257,1744.2947,3436621,6903769489.51
2021-04-16,1775.0433724,1801.2516194,1812.66404,1763.57836,3029370,6183895053.75
2021-04-19,1801.26915,1830.19464,1839.2754908,1781.98549,3175391,6610577917.18
2021-04-20,1815.381283,1836.155044,1866.13237,1814.4171,2829037,5949669952.68
2021-04-21,1819.67628,1823.1824,1838.784634,1810.122103,2614975,5446145952.13
2021-04-22,1831.860047,1801.707415,1839.83647,1798.201295,2685002,5539295655.77
2021-04-23,1802.1193841,1848.5491782,1858.1384164,1799.077825,3346277,7002695288.1
2021-04-26,1868.76196,1821.2715646,1871.39155,1817.572608,3404511,7160836874.36
2021-04-27,1829.3882324,1835.8394932,1836.5494825,1810.1133377,2210785,4607779001.56
2021-04-28,1761.8253,1789.87426,1794.695175,1755.68959,8134295,16463574636.6
2021-04-29,1794.2919712,1776.1653308,1796.8339082,1765.33142,4128378,8370431227.68
2021-04-30,1775.84978,1759.0028734,1784.61508,1756.3119263,3840137,7723747038.43
2021-05-06,1753.06,1717.12227,1759.0554652,1711.86309,5354614,10584968907.14
2021-05-07,1722.38145,1668.03659,1724.9935094,1666.28353,5249339,10101703446.06
2021-05-10,1665.407,1647.0261659,1673.29577,1635.6137453,4600318,8677753607.6
